character_id,source_line,character_name_jp,raw_name_jp,aliases_or_alt_names_jp,appearance_note_jp,character_name_en,universe_jp,universe_code,work_title_jp,medium_hint,canon_tier_hint,affiliation_context_jp,faction_family,is_military_or_combat_faction_proxy,is_zeon_related_proxy,is_federation_related_proxy,is_named_pilot_or_fighter_proxy,has_alias_or_alt_identity,row_order_in_source,death_in_war_target,death_status_label,death_label_confidence,death_label_note,death_label_source_url,voice_actor_jp,voice_actor_source_url,row_research_status,needs_manual_review
gundam_char_0059,71,ジオン・ズム・ダイクン,ジオン・ズム・ダイクン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,59,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0060,72,ジョイス,ジョイス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,60,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0061,73,ジンバ・ラル,ジンバ・ラル,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,61,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0062,74,セシリア・アイリーン,セシリア・アイリーン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,62,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0063,75,ゼナ・ザビ,ゼナ・ザビ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,63,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0064,76,ソル,ソル,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,64,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0065,77,ダルシア・バハロ,ダルシア・バハロ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,65,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0066,78,デギン・ソド・ザビ,デギン・ソド・ザビ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,66,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0067,79,ドズル・ザビ,ドズル・ザビ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,67,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0068,80,トレノフ・Y・ミノフスキー,トレノフ・Y・ミノフスキー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,68,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0069,81,トワニング,トワニング,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,69,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0070,82,ナルス・ザビ,ナルス・ザビ（本編未登場）,Unknown,本編未登場,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,70,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0071,83,バロム,バロム,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,71,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0072,84,フランシィ,フランシィ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,72,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0073,85,フラナガン,フラナガン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,73,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0074,86,マイヤー,マイヤー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,74,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0075,87,マグ,マグ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,75,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0076,88,ミネバ・ラオ・ザビ,ミネバ・ラオ・ザビ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,76,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0077,89,ラコック,ラコック,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,77,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0078,90,リオ・マリーニ,リオ・マリーニ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,78,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0079,91,ロス,ロス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,79,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0080,94,クラウン,クラウン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,80,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0081,95,コム,コム,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,81,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0082,96,ゴロ,ゴロ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,82,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0083,97,ジーン,ジーン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,83,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0084,98,ジェイキュー,ジェイキュー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,84,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0085,99,シャア・アズナブル,シャア・アズナブル（キャスバル・レム・ダイクン、エドワウ・マス）,キャスバル・レム・ダイクン | エドワウ・マス,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,TRUE,85,Unknown,Ambiguous,Medium,MIA / contested in animation; some novels treat as KIA,https://en.wikipedia.org/wiki/Char_Aznable,Unknown,Unknown,Ambiguous death row,TRUE
gundam_char_0086,100,スレンダー,スレンダー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,86,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0087,101,デニム,デニム,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,87,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0088,102,ドレン,ドレン,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,88,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0089,103,フィックス,フィックス,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,89,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0090,104,マチュウ,マチュウ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル少佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,90,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0091,107,シムス・アル・バハロフ,シムス・アル・バハロフ,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル大佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,91,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_0092,108,シャリア・ブル,シャリア・ブル,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル大佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,92,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_0093,109,デミトリー,デミトリー,Unknown,Unknown,Unknown,『機動戦士ガンダム』（宇宙世紀）シリーズ,UC / alternate UC,機動戦士ガンダム,TV anime + Movie + Novel,Primary animation / screen work,ジオン公国軍（シャア・アズナブル大佐旗下）,Zeon / Neo Zeon / Zeon remnants,TRUE,TRUE,FALSE,FALSE,FALSE,93,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
